yelping_since,useful,compliment_photos,compliment_list,compliment_funny,compliment_plain,review_count,elite,fans,compliment_note,funny,compliment_writer,compliment_cute,average_stars,user_id,compliment_more,friends,compliment_hot,cool,name,compliment_profile,compliment_cool
2/15/2010,0,0,0,0,0,4,None,0,0,0,0,0,3.4,CvOXuXX9x7HOklVDoL28wQ,0,None,0,0,TK,0,0
11/22/2013,21,0,0,0,0,4,None,0,0,0,0,0,2.5,z7cFRob1Wb9oJSvoaHn2Ig,0,None,0,0,Michael,0,0
3/9/2015,0,0,0,0,0,1,None,0,0,0,0,0,2,nzRPP8pk9pAS3dWozVb__Q,0,None,0,0,Douglas,0,0
10/13/2014,0,0,0,0,0,2,None,0,0,0,0,0,5,GDxwby_yKgd1reGHM16_qA,0,None,0,0,Tais,0,0
7/17/2015,0,0,0,0,0,3,None,0,0,0,0,0,3.67,UseeNwq27W45mcEfQ9cUIw,0,None,0,0,Becky,0,0
10/14/2016,0,0,0,0,0,1,None,0,0,0,0,0,5,lP_36T1mpUAE3eNmvTP0mg,0,None,0,0,Martha,0,0
2/3/2016,0,0,0,0,0,1,None,0,0,0,0,0,5,TvslQnKV4Hk5OzUFKoREYg,0,None,0,0,Teienna,0,0
4/30/2010,2,0,0,0,0,22,None,0,1,0,0,0,2,eHD56nw9Atvmd4pipi-W6Q,0,None,0,0,Harry,0,0
2/4/2015,0,0,0,0,0,1,None,0,0,0,0,0,1,iGVvj008rRMyuBa0f3tGSA,0,None,0,0,Jessica,0,0
7/26/2011,2,0,0,0,0,14,None,1,0,0,0,0,4.07,Jk7p13JPFmXJXUtp0avdEQ,0,None,0,0,Kate,0,0
5/18/2015,0,0,0,0,0,3,None,0,0,0,0,0,3.67,x9tfZjzEmHxySDraOH8imQ,0,None,0,0,Erik,0,0
9/26/2017,0,0,0,0,0,1,None,0,0,0,0,0,5,HTETfyTsfSglWrWSt2yQfw,0,None,0,0,Sabrina,0,0
9/25/2016,0,0,0,0,0,1,None,0,0,0,0,0,4,B87fpLcAOlX1EIpjHPKZKQ,0,None,0,0,Shelly,0,0
9/28/2016,0,0,0,0,0,1,None,0,0,0,0,0,5,Zve1Pud9AGjKbryoXbVjJw,0,None,0,0,Sherri,0,0
4/10/2014,0,0,0,0,0,1,None,0,0,0,0,0,5,ckUuwfjyNgr2TaOn4q_8LQ,0,None,0,0,Elizabeth,0,0
4/17/2014,0,0,0,0,0,1,None,0,0,0,0,0,5,gRK06Bhkr9i40cEHs4lbBw,0,None,0,0,Rita,0,0
7/14/2016,0,0,0,0,0,1,None,0,0,0,0,0,5,NxAoFB4I3emPyePAhy7STg,0,None,0,0,Sophie,0,0
7/13/2013,7,0,0,0,0,16,None,0,0,0,0,0,3.79,JM_Il4SsPqBbChYo8HdUNg,0,None,0,2,Speed Metal,0,0
11/15/2014,0,0,0,0,0,1,None,0,0,0,0,0,2,XylrX5kWHR0T_tWqTM2vXQ,0,None,0,0,Kimberly,0,0
4/20/2011,0,0,0,1,0,5,None,0,0,0,0,0,4.4,LM6odXMMLoHmyAX2NQl5Iw,0,None,0,0,L.,0,1
1/27/2014,7,0,0,0,0,18,None,0,0,2,0,0,3.65,N8rnN-vBSKICcTMlhLgNOw,0,None,0,2,Bingo,0,0
4/28/2014,1,0,0,0,0,3,None,0,0,0,0,0,5,IILtn_co9jliur57WhEJ3w,0,None,0,1,Greg,0,0
7/13/2017,0,0,0,0,0,3,None,0,0,0,0,0,5,K6JzeAX4OtPNcRZId2z5aQ,0,None,0,0,Jay,0,0
8/23/2014,2,0,0,0,0,3,None,0,0,0,0,0,4,uHMbOSzcPe840MiOjamTpQ,0,None,0,0,Nick,0,0
12/3/2015,4,0,0,0,0,2,None,0,0,0,0,0,5,OAK2DMdNneIerEdekbMByA,0,None,0,0,Julie,0,0
2/8/2013,0,0,0,0,0,2,None,0,1,0,0,0,4.5,7Gd-iIN-p1_EbRG5_bFvMA,0,None,0,0,Rachael,0,0
6/27/2014,0,0,0,0,0,2,None,0,0,0,0,0,5,Tk71YqpBKzGFTbMiJxfNYw,0,None,0,0,Chanel,0,0
10/24/2012,0,0,0,0,0,1,None,0,0,0,0,0,5,iN4hbuGut8t6jmA9Bq9cnA,0,None,0,0,Brian,0,0
11/29/2013,1,0,0,0,0,2,None,0,0,0,0,0,5,-yeXyRn-4ETnM9TP8nWTlg,0,None,0,0,Larry,0,0
6/23/2014,0,0,0,0,1,3,None,0,0,0,0,0,3.33,vFfvwYGX5MJ6SY_PdPUU-Q,0,None,0,0,Brenda,0,0
9/9/2010,0,0,0,0,0,1,None,0,0,0,0,0,2,9GcGbH1batgsB-ZEPr0TjQ,0,None,0,0,Mitch,0,0
11/11/2010,1,0,0,0,0,6,None,0,0,0,0,0,4.5,aahiqlpzq7mAWwlpvdkOPg,0,None,0,0,Abe,0,0
8/9/2013,0,0,0,0,0,3,None,0,0,0,0,0,4.67,jSPXrEq_McsAVqlBxiFfUA,0,None,0,0,Josh,0,0
11/14/2015,0,0,0,0,0,3,None,0,0,0,0,0,4.67,KqGgJWGLwjIseNOWoi_l0g,0,None,0,0,Jennifer,0,0
3/16/2016,0,0,0,0,0,1,None,0,0,0,0,0,5,dNjtUIFsIsy1nSYOPihaxg,0,None,0,0,Bonnie,0,0
3/14/2010,1,0,0,0,1,9,None,0,0,0,0,0,2.6,aOAmATZhuGZ5KBuiIwXwfw,0,None,0,0,S,0,0
12/4/2012,0,0,0,0,0,2,None,0,0,0,0,0,5,zSWSF6SGL5hDAnAn0dnx4w,0,None,0,0,Cheryl,0,0
1/26/2013,0,0,0,0,0,2,None,0,0,0,0,0,4.5,jIpBLZTWQa09lq6zaY7hKQ,0,None,0,0,Andree,0,0
6/7/2015,6,0,0,0,0,13,None,0,0,3,0,0,4,TrXru0eAjLOE2irsQKRFoQ,0,None,0,0,Alex,0,0
5/22/2014,1,0,0,0,0,2,None,0,0,0,0,0,3,zgK1BqOMmWYpiiQBMXMPLA,0,None,0,0,Debbie,0,0
6/19/2017,0,0,0,0,0,1,None,0,0,0,0,0,1,DQFGrlNdshExAYbXEQabHg,0,None,0,0,Paula,0,0
2/28/2012,0,0,0,0,0,1,None,0,0,0,0,0,2,29od6ooFUin927cO9V2RBQ,0,None,0,0,Paul,0,0
8/19/2014,0,0,0,0,0,1,None,0,0,0,0,0,5,B9UKEvSmgUEcSKbtpZjqxA,0,None,0,0,Ken,0,0
6/7/2015,3,0,0,0,0,9,None,0,0,0,0,0,2.22,fo6kYidCTD_bR8M6ffTNkQ,0,None,0,0,Bruno,0,0
6/7/2014,0,0,0,0,0,4,None,0,0,0,0,0,4.75,laTmrJ2qFmNNMf8JLoYDtw,0,None,0,0,Lisa,0,0
1/23/2014,0,0,0,0,0,2,None,0,0,0,0,0,5,OKPjkYHOl3ttV1HsrpHa5Q,0,None,0,0,Jimmy,0,0
4/28/2013,1,0,0,0,0,1,None,0,0,0,0,0,5,OghudYeTAT0qglI9SR9IyQ,0,None,0,0,Joshua,0,0
6/21/2012,2,0,0,0,0,1,None,0,0,0,1,0,5,y0YZ68NCDKUtyCvY11Rx1g,0,None,0,1,E,0,0
5/27/2016,0,0,0,0,0,8,None,0,0,0,0,0,4.75,IVcwCTE7dLqybxxyWzjv1Q,0,None,0,0,Vousmevoyez,0,0
7/13/2016,0,0,0,0,0,4,None,0,0,0,0,0,2,XFYFwJ9nm7kzURrIsS57PQ,0,None,0,0,Marie,0,0
8/6/2014,0,0,0,0,0,20,None,0,0,0,0,0,3.3,whmph92_4PbeCeYK-fSwfw,0,None,0,0,T,0,0
5/21/2015,3,0,0,0,0,15,None,0,0,2,0,0,2.33,nP4adUdMCcS96WFB5j0Yqg,0,None,0,0,Melanie,0,0
5/16/2015,0,0,0,0,0,1,None,0,0,0,0,0,5,k9ptGL5spM8HHa_vivIMqQ,0,None,0,0,Marcella,0,0
1/1/2016,0,0,0,0,0,17,None,0,0,0,0,0,3.47,MlQ6tLGLPzTVRFo9kf9J6Q,0,None,0,0,Gee,0,0
2/28/2017,0,0,0,0,0,1,None,0,0,0,0,0,5,XCHkfJvlAeghqA51Yz0Wdg,0,None,0,0,Jeffrey,0,0
1/29/2017,0,0,0,0,0,1,None,0,0,0,0,0,5,L8mrARTqgD5WxOoQatmqGg,0,None,0,0,Nathan,0,0
2/4/2013,0,0,0,0,0,7,None,0,0,0,0,0,1.71,IBL5lrg1MojUEkZSkyHItw,0,None,0,0,Narnie,0,0
7/10/2010,0,0,0,2,0,7,None,1,0,0,1,0,2.75,EbVuN0Ir0-hfvP7c5pfc3B,0,None,0,0,Zee,0,2
8/5/2013,10,0,0,0,0,7,None,0,0,4,0,0,1.11,jPgaSH_OEX1wYpZFcsX_8Q,0,None,0,0,Goofy,0,0
5/10/2017,0,0,0,0,0,4,None,0,0,0,0,0,4.75,T7SJ-0YZFUR65f_Lt3xMbQ,0,None,0,0,Tyson,0,0
12/2/2017,0,0,0,0,0,1,None,0,0,0,0,0,5,tAid22F2pMHPiAMHlOWbFw,0,None,0,0,Anahy,0,0
5/18/2016,0,0,0,0,0,1,None,0,0,0,0,0,5,JbZtWTc4KhnHhdzv3VCK4g,0,None,0,0,Amanda,0,0
11/5/2015,0,0,0,0,0,1,None,0,0,0,0,0,5,Yv8deISiOGPY70YTCsoLKg,0,None,0,0,Jimmy,0,0
12/8/2012,0,0,0,0,0,3,None,0,0,0,0,0,1,CL38BsQIHok_KYM8KjUfgQ,0,None,0,0,Rayna,0,0
8/23/2012,2,0,0,1,1,23,None,0,0,0,1,0,3.31,EbVuN0Ir0-hfvP7c5pfc3B,0,None,0,0,Allison,0,1
1/18/2013,16,0,0,0,0,3,None,0,0,2,0,0,1,971JUjxPqUABpSPTu6rT5w,0,None,0,1,Lily,0,0
2/20/2011,1,0,0,0,0,1,None,0,0,0,0,0,5,Nap9nF-IbYdq1HeC5QM2ow,0,None,0,0,Mel,0,0
9/30/2015,0,0,0,0,0,2,None,0,0,0,0,0,3.67,ZM_Iv656k491Z53I1zt5Tg,0,None,0,0,Ruth,0,0
6/26/2017,0,0,0,0,0,1,None,0,0,0,0,0,1,GbYhdXKQGYGp6D2_S3Oyfw,0,None,0,0,Teresa,0,0
2/7/2014,0,0,0,0,0,1,None,0,0,0,0,0,5,FIKoMDi10FxPHpn7RPvB5w,0,None,0,0,Raelynn,0,0
11/9/2014,1,0,0,0,0,3,None,0,0,0,0,0,5,x-Ky6O4YUqIFPQHQaqfpmQ,0,None,0,1,J,0,0
6/29/2012,0,0,0,0,0,1,None,0,0,0,0,0,5,5rhFVwG2Ep1KeXHUzHUs-w,0,None,0,0,Waine,0,0
7/14/2014,0,0,0,0,0,1,None,0,0,0,0,0,4,xUgMD29asmyYfdhyjB8fww,0,None,0,0,Teri,0,0
8/3/2015,0,0,0,0,0,1,None,0,0,0,0,0,1,tIpW2fee8Wa77KPh0SFjcg,0,None,0,0,Kelly,0,0
6/3/2016,0,0,0,0,0,1,None,0,0,0,0,0,5,KWAHGUyeEBfT9vIDgmkvpA,0,None,0,0,Valerie,0,0
11/19/2014,0,0,0,0,1,2,None,0,0,0,0,0,3,RzRDkUd4c8b2Do-Hf2BOdA,0,None,0,1,Melody,0,0
5/31/2012,1,0,0,0,0,17,None,0,1,0,0,0,4.71,u_YTqSFH2frecABNSFbkFA,0,None,0,0,James,0,0
2/25/2015,0,0,0,0,0,1,None,0,0,0,0,0,2,uXdffHN56WYKiZ9gxtAekw,0,None,0,0,Nicole,0,0
9/4/2015,0,0,0,0,0,2,None,0,0,0,0,0,3.33,mQpoPJXmMwAOVM8_PMIu3w,0,None,0,0,Maria,0,0
2/12/2016,0,0,0,0,0,1,None,0,0,0,0,0,5,8mqM_YTspeKm_AioMAc-Jw,0,None,0,0,Mona,0,0
10/3/2014,0,0,0,0,0,3,None,0,0,0,0,0,2,QJj4hSEBLxakotd_uun8Iw,0,None,0,0,Brian,0,0
5/29/2015,0,0,0,0,0,4,None,0,0,0,0,0,4.5,ZY6qvHbhTnHuMn0pB7XBNA,0,None,0,0,Jay,0,0
9/2/2015,0,0,0,0,0,1,None,0,0,0,0,0,4,xYzcPVuoEGkMxcaFdW6aWQ,0,None,0,0,Mo,0,0
3/5/2012,0,0,0,0,0,3,None,0,0,0,0,0,3,ESGXTfjJMtQWmqVBJ6A1FA,0,None,0,0,J,0,0
3/6/2015,0,0,0,0,0,1,None,0,0,0,0,0,3,Vvsm9QMNlqU8aKOQAlIqNg,0,None,0,0,Andrew,0,0
8/31/2013,0,0,0,0,1,1,None,0,0,0,0,0,1,V7w5k5Z0JVERzX0Pgg5G3w,0,None,0,0,Sam,0,0
8/6/2015,6,0,0,0,0,2,None,0,0,1,0,0,3,jJJR7t9n3ypPTEodpPuA9Q,0,None,0,0,Syl,0,0
3/17/2009,0,0,0,0,0,5,None,0,0,0,0,0,3.64,arnQM1ohguW9stYXUiFTbg,0,None,0,0,Dan,0,0
8/31/2015,0,0,0,0,0,6,None,0,0,0,0,0,3.33,s02_0NwG5d6boGL3eKUU2g,0,None,0,0,Dale,0,0
8/1/2010,0,0,0,0,0,16,None,0,0,0,0,0,3.38,uVjDRG7skatBF4e-XQ7kdg,0,None,0,0,John,0,0
5/1/2017,0,0,0,0,0,2,None,0,0,0,0,0,5,7YhDC8jAV1M2iFqdxaE-Rw,0,None,0,0,Patrick,0,0
10/15/2016,0,0,0,0,0,4,None,0,0,0,0,0,1,D8TnFd4cAztUSthtXoFvkw,0,None,0,0,Mary-Beth,0,0
7/3/2015,0,0,0,0,0,1,None,0,0,0,0,0,5,zGoVURM3Sf0sWN4KqV9fcA,0,None,0,0,Tabitha,0,0
6/14/2014,0,0,0,0,0,3,None,0,0,0,0,0,5,REzPgtBUj6EfI_aVboMwbg,0,None,0,0,Katie,0,0
6/28/2017,0,0,0,0,0,1,None,0,0,0,0,0,5,GPF_tCZg3PgpTRzosm6d2A,0,None,0,0,Melissa,0,0
1/3/2017,0,0,0,0,0,1,None,0,0,0,0,0,1,86JNBYIsGvTX2sOkStaYzg,0,None,0,0,Marielle,0,0
4/30/2011,4,1,0,0,0,20,None,1,0,0,1,0,3.66,KE1DCi4Ouz6T4vY3KLUfBw,0,None,0,0,Melody,0,0
3/23/2016,1,0,0,0,0,1,None,0,0,0,0,0,5,kYhe1d9BwVkWsJ5WR5e1WQ,0,None,0,0,Orion,0,0
4/15/2011,0,0,0,0,0,2,None,1,0,0,0,0,2,Qdv3uis864axaoUF2-V97Q,0,None,0,0,Kermit,0,0
1/13/2008,1,0,0,0,0,17,None,0,1,0,0,0,3,H_kGuHPiQxFN5hpK6x0UbQ,0,None,0,0,John,1,0
8/31/2014,0,0,0,0,0,4,None,0,0,0,0,0,3,c3k4mgqbyz6Re-3oylZuow,0,None,0,0,Ian,0,0
9/19/2013,0,0,0,0,0,2,None,0,0,0,0,0,5,tzg3INjFlufGLqDodQ5pIg,0,None,0,0,Braden,0,0
6/25/2017,0,0,0,0,0,1,None,0,0,0,0,0,1,gYkA_uR2KUNEYeLxvq-XaQ,0,None,0,0,Sean,0,0
10/16/2011,4,0,0,0,0,3,None,0,0,0,0,0,3.67,kSTYnG53Jg4Y84ECr6goZw,0,None,0,0,Danielle,0,0
1/11/2014,1,1,0,0,1,11,None,4,1,1,0,0,4.27,SuVgTmxzoCG4PmsV10ZU2Q,1,None,1,0,Angela,0,0
3/15/2014,7,0,0,0,0,1,None,0,0,0,0,0,3,l60pZgmqDXNjq4xDAMYtsg,0,None,0,0,Nancy,0,0
12/13/2016,0,0,0,0,0,1,None,0,0,0,0,0,5,Aa_8oQGRu8ZPdcJ31zMAVA,0,None,0,0,Danielle,0,0
9/10/2015,0,0,0,0,0,2,None,0,0,0,0,0,4.5,vnDg3JX1TNSphamFAdf7Dw,0,None,0,0,Sara,0,0
1/16/2015,1,0,0,0,0,1,None,0,0,0,0,0,1,okhbdbWhX8jjjiromI5R7g,0,None,0,0,Darin,0,0
2/16/2013,0,0,0,0,0,1,None,0,0,0,0,0,5,o8nmTD0w9kHYDSEQoMIYJQ,0,None,0,0,Victoria,0,0
12/4/2013,0,0,0,0,0,1,None,0,0,0,0,0,5,02DuYLuO8x3LeaIjynk_kQ,0,None,0,0,Athrun,0,0
9/9/2011,0,0,0,0,1,19,None,0,0,0,0,0,4.11,nSSaX8o7foQTfyueoMg-oQ,0,None,0,1,dan,0,0
2/8/2015,1,0,0,0,0,7,None,0,0,0,0,0,3.57,ALlsC3FWOFYi2IF4BIcp4w,0,None,0,1,A,0,0
3/10/2012,0,0,0,0,0,2,None,0,0,0,0,0,3,FP-0AACTq4ZrkDccLJ6Uhg,0,None,0,0,Markus,0,0
7/1/2012,1,0,0,0,0,1,None,0,0,0,0,0,1,GKHH29vI7xCGcObVfUTP5A,0,None,1,0,J,0,0
11/18/2014,0,0,0,0,0,3,None,0,0,0,0,0,2.33,FXxeKBtUe1jggVAxKmpVpQ,0,None,0,0,Sara,0,0
7/14/2013,0,0,0,0,0,1,None,0,0,0,0,0,4,2G0q35lrHiEJQ6r3Z6b7mQ,0,None,0,0,Katie,0,0
8/7/2013,2,0,0,0,0,4,None,0,0,0,0,0,2.75,EbVuN0Ir0-hfvP7c5pfc3B,0,None,0,0,Patrick,0,0
1/7/2015,0,0,0,0,0,1,None,0,0,0,0,0,1,TqSytjdZ8ZYSOHlUwg4oeA,0,None,0,0,Dominique,0,0
1/8/2016,0,0,0,0,0,6,None,0,0,0,0,0,2.86,6AlicQ7Zbcf9oCMJmA-lRg,0,None,0,0,Cal,0,0
5/16/2017,1,0,0,0,0,1,None,0,0,0,0,0,1,Sj7OM1jU7MI4WGxHZJu3Uw,0,None,0,0,Angie,0,0
2/16/2016,0,0,0,0,0,1,None,0,0,0,0,0,5,52GP26lAhlvywzkIB_9qoQ,0,None,0,0,Marisa,0,0
11/14/2011,18,0,0,0,0,44,None,6,0,0,0,0,3.56,F25PhUqmsJhff_thUyuP8Q,0,None,0,0,Mark,0,0
2/17/2017,0,0,0,0,0,1,None,0,0,0,0,0,5,hL2t3za3voDJeftWt-NN7Q,0,None,0,0,Harry,0,0
8/15/2015,0,0,0,0,0,2,None,0,0,0,0,0,1.5,elUuW_LdpbpC6iqLSn2PTA,0,None,0,0,Meg,0,0
12/18/2010,1,0,0,0,0,8,None,0,0,0,0,0,2.75,EMZAVoWH6V9I86G1VaDmQw,0,None,0,0,Ron,0,0
2/2/2016,0,0,0,0,0,3,None,0,0,0,0,0,3.67,XqOOHTgGbr67uoZf5MQrGA,0,None,0,0,M,0,0
12/12/2014,1,0,0,0,0,1,None,0,0,0,0,0,1,aaRW3vhhHmRxfr3zA-Ahyg,0,None,0,0,Yuan,0,0
3/7/2012,0,0,0,0,0,1,None,0,0,0,0,0,5,pnJegG1T0mvC3jlRqF2OHw,0,None,0,0,Scott,0,0
1/17/2015,0,0,0,0,0,8,None,0,0,0,0,0,4.25,fBdj2vz6Pwzdyb58SYdLqQ,0,None,0,2,Mackenzie,0,0
11/18/2016,0,0,0,0,0,4,None,0,0,0,0,0,5,RKZnUcr9shTEXVnUux3vEw,0,None,0,0,Marissa,0,0
6/28/2016,0,0,0,0,0,4,None,0,0,0,0,0,5,p_DWikAPor3mqhibzVM-lA,0,None,0,0,Grace,0,0
7/2/2014,0,0,0,0,0,1,None,0,0,0,0,0,5,KNjGFZqK5URie1vn9liRgw,0,None,0,0,Jessica,0,0
7/10/2017,0,0,0,0,0,1,None,0,0,0,0,0,5,55TZ6Z5Nc48HAZNpGJ3bIA,0,None,0,0,Elizabeth,0,0
9/25/2013,0,0,0,0,0,4,None,0,0,0,0,0,4.5,Vemg1VPGMSFOdHoZao6tKw,0,None,0,0,Jennifer,0,0
1/31/2012,12,0,0,0,0,11,None,0,0,1,0,0,3.09,SCdR46WpSFJhg1FW6i_QeQ,1,None,0,0,Olivia,0,0
3/26/2016,1,0,0,0,0,3,None,0,0,0,0,0,2.33,vUfGn9-w60q_JGUQGdmUcg,0,None,0,0,Paris,0,0
1/30/2014,0,0,0,0,0,12,None,0,0,0,0,0,3.54,it0joXxYmsc0rBb6WdMzgA,0,None,0,0,James,0,0
4/6/2014,0,0,0,0,0,3,None,0,0,0,0,0,3.67,Tt8Tr3rtjq4TNFI8AY6_ZQ,0,None,0,0,Kerri,0,0
6/21/2016,0,0,0,0,0,1,None,0,0,0,0,0,1,N9IijSGP6OvBQ1hbx1lyJw,0,None,0,0,Keith,0,0
9/23/2012,1,0,0,0,0,4,None,0,0,0,0,0,3.2,XxwbHbf42QxBCn9DiR92IQ,0,None,0,0,Ricard,0,0
1/26/2015,0,0,0,0,0,3,None,0,0,0,0,0,5,3ChYQN7TTNEimXnOZMWejA,0,None,0,0,Kathryn,0,0
12/20/2013,0,0,0,0,0,2,None,0,0,0,0,0,3,O1gLOsm0i1Jff0WDtMH_PQ,0,None,0,0,Laura,0,0
11/3/2013,1,0,0,0,0,27,None,1,1,0,0,0,3.62,ozKNJ5QAuwg_0NKgfRH2CQ,0,None,0,0,Rob,0,0
1/31/2012,0,0,0,0,0,1,None,0,0,0,0,0,2,eG3uX5GNdapW-muH6vd5jA,0,None,0,0,Jim,0,0
5/12/2014,0,0,0,0,0,3,None,0,0,0,0,0,5,ZiyunK9wUvMLGs5RCLZMJw,0,None,0,0,Erica,0,0
7/13/2013,0,0,0,0,0,2,None,0,0,0,0,0,5,oBlA4XnRh2p93oXUCO1D1g,0,None,0,0,Saba,0,0
2/20/2013,0,0,0,0,0,2,None,0,0,0,0,0,3,93OMvYSP9HbjHHNggN6H8w,0,None,0,0,T,0,0
9/30/2014,0,0,0,0,0,5,None,0,0,0,0,0,3.2,E9w7W2x06YlZ-MN1tFhyOw,0,None,0,0,Kristy,0,0
4/10/2009,0,0,0,1,0,6,None,0,0,0,0,0,4.33,5qGX-gIRAekBPBLtyHvdXg,0,None,0,0,Mary,0,1
3/8/2017,0,0,0,0,0,2,None,0,0,0,0,0,5,eKviyxOvSzm5a0Gsg4nyUg,0,None,0,0,Brian,0,0
10/4/2015,0,0,0,0,0,6,None,0,0,0,0,0,2.67,HqXEdASScaP8ZwxmAknHfw,0,None,0,0,Melissa,0,0
11/2/2015,0,0,0,0,0,1,None,0,0,0,0,0,5,oPes-HgsPS0nBjIv5SbA5A,0,None,0,0,Mindy,0,0
7/4/2013,0,0,0,0,0,16,None,0,0,0,0,0,3.78,l2I3Qwq4vIXqK5aO3ORJLQ,0,None,0,0,Jared,0,0
5/13/2013,0,0,0,0,0,2,None,1,1,0,0,0,3,F6t9_ITS3U6EziE8y8xDTw,0,None,0,0,Steve,0,0
12/3/2014,0,0,0,0,0,1,None,0,0,0,0,0,4,7VQW_MrPMnqxq-GAtXcBFw,0,None,0,0,Patricia,0,0
9/23/2013,1,0,0,0,0,7,None,0,0,1,0,0,3.4,0eXz3eA0escOW3b1MJVQvA,0,None,0,1,Angela,0,0
10/24/2009,0,0,0,0,0,6,None,0,0,0,0,0,3,kUbr62cPuM1io42-G6Of9Q,0,None,0,0,Buck,0,0
10/30/2015,0,0,0,0,0,2,None,0,0,0,0,0,1,VPDrpaZe0HAlxnVOeiETUw,0,None,0,0,Robert,0,0
8/27/2013,2,0,0,0,0,2,None,0,0,0,0,0,3,GQohZBLVWjM3kl8K31gZQQ,0,None,0,0,Hunter,0,0
7/6/2013,0,0,0,0,0,1,None,0,0,0,0,0,5,VCtDuVSom8I0MaRklBxycg,0,None,0,0,Mike,0,0
10/13/2015,3,0,0,0,0,3,None,0,0,0,0,0,4.25,RYElt-0NaEE2WuHOZX-oJg,0,None,0,0,Victoria,0,0
11/30/2015,0,0,0,0,0,4,None,0,0,0,0,0,3,TXQAHQRH3-NMcXu_RRL0Iw,0,None,0,0,Yvonne,0,0
5/22/2013,0,0,0,0,0,7,None,0,0,0,0,0,5,1kyvZcOQHWPHPqBQiYSsQg,0,None,0,0,John,0,0
8/3/2013,0,0,0,0,0,1,None,0,0,0,0,0,1,CjL7Aac0I_2sVhlvzQnnXw,0,None,0,0,Savannah,0,0
8/21/2011,0,0,0,0,0,2,None,0,0,0,0,0,3,aAoLWqSI1XRklaHk9YEn4w,0,None,0,0,Sarah,0,0
8/22/2015,4,0,0,0,0,2,None,0,0,0,0,0,3,e0QD2PIh5CWwqb__SZjoSw,0,None,0,1,Unhappy,0,0
9/6/2016,0,0,0,0,0,1,None,0,0,0,0,0,1,DkSn1BRhUDePfnq0T4tdXQ,0,None,0,0,Chris,0,0
5/31/2013,0,0,0,0,0,6,None,0,0,1,0,0,4.5,3iNM5vT33PhjmXC7jglusw,0,None,0,0,Brian,0,0
8/15/2012,2,0,0,0,0,1,None,0,0,0,0,0,1,h2ME4KekOJdcGcQzTNrFww,0,None,0,0,A.,0,0
4/11/2014,0,0,0,0,0,18,None,0,0,0,0,0,4.28,1uYXBeQG2B4Ew6DmkyjpaA,0,None,0,0,Pat,0,0
7/13/2010,0,0,0,0,0,1,None,0,0,0,0,0,5,XBU-2ejg2QlsVzMJD72f7g,0,None,0,0,Aimée,0,0
9/15/2013,0,0,0,0,0,2,None,0,0,0,0,0,3,OSXQwwqvFC7Oda6StYcJ-g,0,None,0,0,Daniel,0,0
3/19/2015,0,0,0,0,0,2,None,0,0,0,0,0,5,T0FVVelnvGNrsEbmilZIIg,0,None,0,0,Lindsay,0,0
8/27/2011,0,0,0,0,0,3,None,0,0,0,0,0,4.33,EbVuN0Ir0-hfvP7c5pfc3B,0,None,0,0,Jim,0,0
9/7/2016,0,0,0,0,0,1,None,0,0,0,0,0,5,6RhSK_62Hz--jrUhyoQEIQ,0,None,0,0,Jules,0,0
9/27/2011,0,0,0,0,0,4,None,0,0,0,0,0,1.8,Tr7T8NYHGQ5wDQAe8aMKSA,0,None,0,0,samsung,0,0
4/21/2016,1,0,0,0,0,4,None,0,0,0,0,0,3.25,UlCVmPoP2OEuV-eTT2AoVw,0,None,0,0,Jim,0,0
7/24/2008,0,0,0,0,0,1,None,0,0,0,0,0,1,5WBPFk782THxZACRee6YhA,0,None,0,0,B,0,0
3/23/2017,0,0,0,0,0,2,None,0,0,0,0,0,4,0Z4w6aiEA1DBbQiGuu6-Vw,0,None,0,0,Beth,0,0
2/9/2013,1,0,0,0,0,1,None,0,0,0,0,0,5,cJacSeH7-4PJ6bEz_UAloA,0,None,0,0,Linette,0,0
7/26/2015,0,0,0,0,0,4,None,0,0,0,0,0,4,jcSSh0ufkKwkwDQYuVlxtw,0,None,0,0,Khalil,0,0
10/23/2012,0,0,0,0,0,16,None,0,0,0,0,0,3.25,S9bQWZ5oMA5cJHEPTr59wg,0,None,0,0,T,0,0
12/10/2012,0,0,0,0,0,1,None,0,0,0,0,0,2.5,gPCSyOnXwqq8FvxPPIy55Q,0,None,0,0,Katie,0,0
10/8/2017,0,0,0,0,1,15,None,0,0,0,0,0,4.4,j3PcMeqLPzqk1Jqx8E9UBQ,0,None,0,0,Diana,0,0
5/3/2016,0,0,0,0,0,1,None,0,0,0,0,0,5,U1s0sB_FI2NBImu_i4pUdg,0,None,0,0,Pierre,0,0
12/13/2012,0,0,0,0,0,1,None,0,0,0,0,0,1,U7tP7LzEQMEuCmrWnQUK4Q,0,None,0,0,Jenni,0,0
10/12/2014,0,0,0,0,0,3,None,0,0,0,0,0,4,DgRc1p7EFCGmrBE1jxJctA,0,None,0,0,MJ,0,0
7/25/2014,6,0,0,0,0,3,None,0,0,0,0,0,5,gCRjgRBXupdDclSNxqtk_g,0,None,0,0,V,0,0
1/12/2016,0,0,0,0,0,6,None,0,0,0,0,0,4.43,j41bGK9fU_33KO-u-HRBfg,0,None,0,0,P,0,0
6/30/2010,0,0,0,0,0,4,None,0,0,1,0,0,4.25,EbVuN0Ir0-hfvP7c5pfc3B,0,None,0,0,Melody,0,0
