yelping_since,useful,compliment_photos,compliment_list,compliment_funny,compliment_plain,review_count,elite,fans,compliment_note,funny,compliment_writer,compliment_cute,average_stars,user_id,compliment_more,friends,compliment_hot,cool,name,compliment_profile,compliment_cool
9/25/2009,1,0,0,2,1,17,None,2,0,0,0,0,4.83,73B7tU33Cx5cWQJwRZLBZg,0,"0w3Me_3p4nBpEfyjRGPYDw, Vn52i5P3EOk5TigZBu78IA, JFXOGHgJ_6xRVW_uUs8kzA, WSVK04kuwrY1tytOdGJYqA, 6bfNCegXuTCey-i1gN2h6Q, VZTQWWPcvbpWf-g8EoBxlA, Zzr9-FIiuPU67aHwnUyigA, p3KimArXLOIYKL8YNQsTBw, 8Tz0yu1oyy85ASpyz0hcgw, xxB_MhajDdswLuLLaYsEMw, u_fUOpvFRKz15rSjj_hpaQ, MLAkOCUekDOFSXDhvtsokQ, drJBSla_hamMGVgQSQxf5A, 9fWQ5TbJVgYMcEAJixc0ow, kxQ1gmWMCg5JAnpx_SCWWA, ts1_Pqzwb89Jq3A4NvtniA, Fzun6t95jSYnniEM3OegSQ, pcL7-MYtU_Fjvzsqxtn8fA, chFl4N4SZSkkimn54wYyNw, F2vANja-9X7xufAVEnheCA, aEPWJE_sifWZpuskGlBRWg, lueXyouQUpgICWbr_WCcvQ, 2MJnEA4rdsGR2IU3nMKVpA, MjQ-VfeX4ORrmvwfa3eNRg, _tVp3ASSi1NekG1--wGYrw, j22wIF5PDxu72OVIsKSc4Q, uNz-TCahNOgQcwFzrZWDCA, j-Do_2sqChuh1_y794tLVg, iVe_-rNilEw3TonbV--ksQ, ILvJY6cZTUjPIBYeCnf7Xw, HMENYrcs-WJ4Ai5X64b68A, eRs4KYq1aEokarIeDL28ew, 8wArDqI9dH2WXKtFDCL1hw, 9MeBoqIfv1sOZedSUlB2KQ, 76sVThiNhHCGBf8BY347Rg, jkENnEuPMaXTaW6TW90gMA, 2eF2cQ-kio9IZ3nmKzySIA, 3FES-bQGboQsHrZoSkLO0Q, esOM9_F5DWki7md8o-WKSA, EKoDEZtyiyajEOHwEk6Mtw, pIb7oZr1X1unoxHk6qA59Q, d5MUm8FiyNWF7t5bdSh3WQ, sGcqPO0id92FhMx2N21_jg, 68HU57iNEjVHuW88f9f4KQ, lw248NoGlsMMqVXjz5W4AQ, _hy7NyfUiqJUgw872szbTg, o9_zLJMA96lOfM7cJFZB6Q, CltL40CR-hU0uUcODG5-_w, YxconzVwKZD90Lb0HOPb5w, ikStXWzRbhf0o5daUBwWYg, FrtIxWycB699eEosZ5S9pg, 0H6fDREAsx5UtCE8ws9big, 4iTBugHjOjOADmcgVcHBpw, GA0fQnIvPoRgIhJD06QMXw, GNRNs76vqYBCZHn7xXV0bg, jL3McYuZuq_T0gksePuvWA, y1BmrnlKWDg-EzknTfvOxA, dOYJsWgMmnfHgqLIAmV9pw, rVmvfLqh9zwDX15Qhx08xQ, X0ZOJDveu4fyE2P-mYhK3A, AsnWuzSIM3D3ZCsdzIoGYg, fPUCQ_LVKE02576uTuNg5Q, LDOpVV5HTseC_t9juI5Kuw",0,0,James,0,2
9/13/2011,0,0,0,0,0,3,None,1,0,0,0,0,3.67,cms9sU07JrjfF5V0t5lNBQ,1,"4xO_BfH5UxKPbngcYN2IVA, YA1-xHCBX3MD-noHEBENaA, bea1loxq_BYzL8hW5M-yNQ, 5qcxzAJXxnGpOMipJdXFYw, FODswBr24lOHahGyBa-IEA, 7kp8n9CYMJTkT7lOCUQ4Ug, jI4UWnEinrkAOfn21lTdgA, ukRqpetnT8OdWGGKpTW0IA, XWJAjgQ5n68IKI2lwYPbnA, UuVDen0h83OFqNxw5cdqKw, D86PQC8O4rIZ5Cuc1BkMPg, b8CNnTgXrvpEEFjtaarXPQ, 7zE2vbRWjxALxn0XFF37kg, --eQVss9nAx54FWsZHZgpA, D07rLvYkmfMsPwaYQlQl_A, bPbJDi570CO7XY1MHsm-Dg, 6jUIwpGvlODVEw8kvs1C5A, YNGLH1GNUuvWR0ofeV3xiA, GeKBbniTQAeMHUsZ26dm9g, 3J6vpZ-1YJwNHnFIP4ueKg, xlixwSzwlwCP8kzxDD1bTw, 1BsYZgFevy1EMq2M5KLlkA, kZJSaKG5BQZ2-F0uKe0eFQ, IfpBhvz64xirIT7M4yQucg, rFEwNYz_t6awARfahK8kMg, jO6xs2pX-oBJ3xPPV00Sjg",0,0,Nick,0,0
2/20/2010,0,0,0,2,1,50,"2012, 2011, 2013",2,5,1,0,0,4,unaLLiKFdhPih9JjjUCbAA,2,"Q3zV2rdQbHwNt1NZ2B9xHA, _Tact8A_2rPk8QntBItvFA, cG1Ei86IGSeGNwzVbEs16w, Cl-JbB30mvmMns9vHrZDwg, gbjV9zjtvg2Ae5GeI5Ijbw, xE3uoev3vPpSY0Wl2xNesw, 3h38QgaoxooCojoN6pZNUA, CwxhHj0qSpADGAZtOKz7Cg, CXXF0bV9sN9ViU6qpsiV-w, zRTlwGIPGZ6mNv-c5ddYbw, qfkUvvyTC8wheHa3pouY4w, m3-C5W-5PRXL8aLFc3WOVA, S0hiSEGpxtpdckYvlcuSCw, PUfTFeZd3WWi_wbI8bEAHA, SVkvytWKfv69Tqvn6CnOZg, AvC5XQAElcGAAn_Wr5auEg, spiNJ0c-NGa4nh7pNb39VA, LQXV4KItKzSSBeTfKAxRjQ, mCvdRh5PqkwKHaI5pe1gqw, 13teraXUlMRLPyCA2YisUA, QfXRiSydxcz2tCI-VHuB_A, zP7Dog0_RJERVm9W4qGIWQ, XPIt6NteP8zCCeEbAExo-g",2,1,David,0,2
3/19/2011,42,0,0,1,0,10,None,0,0,5,0,0,4.2,HXpoEUtBMrpizaLh4zHU6w,0,"qWZrH_cGQoEtQQzoaEp2ag, CDBW2xYZD_zysS7X1faI8A, zyf15YmRV-Ht5VRmOE_yrA, 79ANhMxCZYSAq81Hl3mv5g, OWEBgGKpyFERT6STX5GNfQ, BrzYkTFsrx9rKnbG9-hmxw, 873P4yVn9U_kCWa2vc784A, f19gycFsLuCWIfHjNCgTPA, 1flj_Lz2XaSqctYjwNBVqQ, QEQYldM0S2uvjhbjJAuH3w, hS5uOo8bDHebhHZGaA1u2w, -r48DjK82rsDovIZT38MUw, OWQALohhUTWmSkgvRlyyMw, IXk9oxFwSOfYF-Tev6b8PA, RMiYBR1XL0GK0CALiB0kqg, AhOjycDw7g9aWdUw2JVXag, wYBreCAs-z3pwhg08UX6fw, KCBTRqUzG7LuVGvRgdQayw, AnhY1Q8AhugB-iRvdYVQWQ, ErHSyE35vQC0sSXodsSLRw, d4ROhVX3qzcXA7u1lFuEjw, W_ds8g8jSNf2DLHcCHexxA, 7ugc2Ot9by_PFkSza2pwUQ, puiqVsYQXox_hEIYHZb1yg, xL01V90GPFWw2uvsT0pQsA, uDljOGDB48ItPBfZXwKI-A, JCkhF03X0RsgHCqMTBszsQ, cXLCWwPPEAnoo6csAA1xGg, H5IsylmB8RWNl1qZPZ-hKQ, A7UeQXs7Z0TS6MHx2u_8Nw, pg6skfB_KrHPgmTPThfvyA, h9oGTdr9uhNWQvu0iS7oDA",0,6,Joseph,0,1
3/25/2014,0,0,0,0,0,19,None,1,1,0,0,0,3.8,tyLEYUj6A9XkhzyVFVdFeQ,0,"U6RavecEwUXiJ8PuG154ig, 3mnmiM3Fv6UScLX4xnlj0w",0,1,Loren,0,0
11/13/2008,0,1,1,16,5,88,"2010, 2009",3,2,4,2,0,2.9,GgpRRW-kX-m6Q4sxQh6ptQ,4,"cGok9ycGn_HvZaht9xkyPw, MrzXqDRzAOVReI39N3B3kA, 3JAyoLnt6mvmOg7CcsNzHw, L4nm4YlRoLRY8Fq0DYXV8A, _hjUMnb27Gm_2-vJJgKXfg, OuVm8cGPE_RKfCyDQ28Bag, rYy8ugWKPMV1rYr44jTKIQ, Jz_51TgGULyJFeNtQ5LKcQ, RV1mwV2sebVjEu75gcPcvw, Ynu2Z2L8Wv2fbTwQ_8LFqQ, yJAkBODmbaBQnaCgMlGsbQ, 627ihUMdDCxyXw1mOj1MVA, jNsPTMmg9EcqY7q2Q-Rm6A, CYQNdjHCL9nedkLMfKLHmg, _aSs5dSAabuwnXUGBPzASw, EiwxlbR8fb68lMgEXhcWKA, 0rRfvhBioVz0Mpwqe-cJNQ, DN5eftxjJy1oGvqNSd-dYw, vr-Rw3nMKIgGrVNT6A7p9g, EpAkqFJLjztmlAscrTfh_Q, JJcWtRu2Gg-LeOsKBQZqDA, 5_GZPSAc1svAih8-a8hFmg",4,1,Dennis,0,16
9/22/2011,0,0,0,0,0,2,None,0,0,0,0,0,5,gp6wwbT2vk9btdE74Nt7EQ,0,"XigH-n-y3HJ0ecd13QyQxQ, s1nVFZQfvu5Qu-ihzomaLg, yhcExBnu79_wTHn4thzQYw, GQ_2kpEee1KXZCKEtpeEfw, yEgCccqud_wxcWK-8H72GA, gakhurT9xcjCdPCBY541Gg, ucauni-i0gqb-8b6D2tyiw, svqkRrPDap6AV57IZFcBsQ, sW5ubhE3aJFcz1r-ecTLUA, OuiSZq1bZ7aXX2-kJzuknA, nrYJvXi48Th0XAEUFkDnBg, FZ8n2sS0qXhMB-qbzHV-dg, C4HnBPhoV9MxylA4x5cWdA, TK1rbgBEPQWyxF4pu973oQ, RkMYv2VC8fTtekd2sl1KHA, 3FL0z95p6-IjQyoZC7c_FA, cFJiNosQPOyFjKPQSEBvdw, EjTBGaGSFliWjJ7B1QbqIw, gDHd08QcG6HNxlGmB4Y2Ww, VHVTRZenFFw4DTvg3DSNXw, PYZIYrxBNhEFBAT-z0Tetg, 1cP-NXWXbcdmuEys2XkEEA, bdfH-iNU1Hv70dqsvpdc3w, qUxFhOHoGpEk6UWlWEqtLw, bGBNvIcxdIUc3F6PbGwNWg, _c1KL-UO3xsv8-du2Eg-Ow, Z8H2jOfwmeDOuU111hcUOQ, Ad-v2Z4vvuzxZxbpywIm0A, xVxLjKTfBIctvO5XmHKSag, vmQHz668GqQpG3-TFcfyiA, N3PE-7oJ7tNWCRc64MR8XA, bXJqAXkd_n9VMr0oDyxVlA, 3ZBvuC9thVylL8B33COrGA, wGJBxaHy5jpJePhbNNoK5A, 8G3B9VJes-n69frd9XNXMA, VrjHFsdb9yDqzqeC9HwklA, e9V99GbWqRW7XNitUk5eCg, iy_5Xnu9KrXDSF4T5v-7qQ, bVNQhetoi_2lPZSS91rziw",0,0,Steve,0,0
5/21/2011,0,0,0,0,0,2,None,0,0,0,0,0,5,tXQlgtZakyIvHu-nubAaEQ,0,"gDy6k3AqlkcN4cEIkWnx_A, B0UtpN2aMc78P5ryZN16kQ, 8g-IA2xZoWkt2Ui4ThQ90g, ghZ5K6OnX_qnMfv5Ud-u7g, bt85O0lDfAXJrE2hClOc1w, CKHRhKZobmNBfUvlzxNqgg, KhUU0rmP1u9hdwWbPceENQ, UdF0jgHHiHINJQWIWdHQCw, j2j57QnLgZZu8g32MQaTmw, 0022mhhp6pZoaNB60UrfYg, AZoJb6XsEHqUBL4ltcyK-Q, HBFhZMVRa64E85qtAME5PQ, KTC2alOu5GH4ZZV0v-y_Kg, oWfqcdV2B8V_wdTLhqENuw, RtVHL0rJ91AdU8TSKWlmwg, MjIVH9K57kwUGT0EdT1rkA, CqjkWaSsBohLPh9NDIRIGg, 8Xu2uZzbPTKkv---_Gt8gg, Zq8X8tn3lSQu1zsZb5_phw, WFVVdFvId2wZl_bQDcR4Ag, 4c4f5li74TlunZSlRNpRuA, urB3m0fHvTGjQV1XR1zTOQ, 6cMYBz7mPviiRtimRpmHWw, mkUlhZLysaK6IOiv79Fifw",0,0,Paul,0,0
10/24/2011,0,0,0,0,0,3,None,0,0,1,0,0,4,J2snzu8HjgmasMpn9TcFNw,0,"vFkNIqp826-TutQ03SrB_A, n8_HDiM-nA3-OTwtlAflXQ, QyX_vB45iBpqhpSArWPMOQ, mKc7zsntj_U52dHLRpHj6g, XknIOVAt7qFyUKeX6BkqnA, QetqaV64NbaMlCGEcH9irg, TPjV17HB8JUCO8XHyFHGCg, ExV9ujlnw7F7w8vUez98Aw, JMU4hmWtKJ_fYnDgS_RFag, irX1Gv66JGbtLfNAgj79tA, b0gOqA7ZDsNuM20FNYqgnA, J2qPr_DMxCZeu3iGRur6Rw, VabJnFi9mkPPi9EC9rjINw, gREDOrPpYT6gMlO87Py2ig, Gbv7d5ug4_TxlhAH6zSQNA, B4X9zSnZvDastaNab_W9yw, wKwyUjZ29hjesZVVSowndw, q8Aj_6km5XsvBtAMzi97Hg, w0-mnyTF0wSH4_Fm8Q3MTQ, vYMiNroG_8WWWY2fXCfu5g, IknAnTLagl5XBGlfppLMDA, PL3DlMTkqrC_TwDsUhNzwg, liXX5DzGENSwUHMBZPZCDg, FJlJzKNh0Fr-OBaxwCdFPg, z4Vr3ubtnmARqBKvoVxaMA, OyNT_QKE-tOSX-E8VjO2Ug, aIQmgnpdn4DhH1MWQmTYHA, 4drFm6SojXH6Ior5mm2fWw, mnQUUvE6fM4W3NFA0xuCSA, NTncvPxGIC4eEFseK_Y9Ug, 0bry86C-WazV7I5d9Kn90Q, xh212u0QMBCbfvJOHYfEJg, bQmWxDlJh7NiJkBre7Ts2Q, JtAoso0Ze87DWqnmI5qorA, GFC9LWcnPVP9AXH-2N1uTw, gG8sMLFXvj1nG-X29M7rrw, t-YJ6tK6YKGNpCbiv3WN9w, 93hAtZdlivGmafTktVNSug, IJBycX-7U07Wya9nUdni2g, nfth6fCgfV7XPGQlLwgbSA, UY8cwLtqAimeTat3Da9O0g, c-J6kG0OyZBMjfkdCFyUew, 3wiSFaSc2mF6ozj8yB9JvA, 66wegbZCklCIJZYgJ2UcUA, mKwGOUOcJIPuyaV5Tz-pUQ, WJ56XbD157gEKYVgmQZdtQ, n9FTml4BITSASYiDZgJpqg, OpeNqAG0DMBZMPxFwFIngw, 8i0IZX9c0O8mAO1qdWLe5w, BGAFO1JYAvAtrBST_LtYsQ, CrTzOAFdIcSDwJOW2UdMMg, wkhp6hthsBDHkkjl4tGgNw, FWimVJNBUY4z-EU0fMkScA, kqG9RmJqhqOLtYmkBriukA, Y-lj_4XuqqUYt79I-tYZrA, 8qWW1JCq5vQNQd1xtebSnA, fNLg_HsUFyK4hQIYa4yecg, xJ-GD1EsV7P1JCh1XsW9NQ, c0Z5p_NXH3BPa740lwLohQ, w2R78BhVPiTjgxZOh3e2bQ, XBXZIKQx9iRJeYTaCDRV_g, ztgpnWiXpKy-2bPw1b1Exw, qlkKeG1AQn0PLdC0-PFzpQ, iFgzGv6Krqonu528rWNBNg, GNzpISXz1q_6UXmZjDjIhA, W4mbEa_3orDAVlpfFcjYjg, 8WYKa_84o1caxeRzfcJKGQ, KlnI2qhBFAq7VkjT5rDfjw, 6Vg_iGj0LngyCgOcNSHUyg, Wx02I_G_FTfOlRYev5phtQ, VgR-1FF2kgtAcxoOhcgntw, tkJa7nIoeK4Wwh52Kg5rfg, Sz0csogh7OJzHFkXDvVwQg, Y20OpzHJW2XMhqyceeMupA, EhhGkK_bYVHcja7UUEb9og, ceAoE8klp1rQPpr64HAA-Q, csiMSf_Cf7rkY1Eit_CVnQ, GT_RighlogQtnCwjgXlxSw, o8H-jjEYQiffugkZmTVezA, PwHJrWhNj7k_dRvs6B2Ryw, WUNOajkzB6RxIpQB1FOOdA, n83DbKUqYkzMhbGaIWKulA, zb1IN1L91qRJENCN4l3zrw, V6_fuUP9eKirtm_tnZShTA, Zqj59wtnrkjvP0NM2eKaOw, jRz2fhZNXTE3AuPls-8JEQ, trMqo4X6vO5zxYpzyZmg9w, n8WL9Lc_QB8V_7JAd3XQ-w, 488F0aGN8n7_0-2a9cbqiQ, v6_1Dxrt_tIcTynwFbMdVA, PHcaDuNBUDb2pXWJQQOiTw, 4i-MuoGOgrlcjaHClrS2ZA, YWtwdbr2ghC-RhLVDlZOng, pxkOkfO05V66C-S4OlEbGQ, fwgz9N1SMsImQFWO6z-m9A, OUtvR1--4JgwYLKB93KFwA, O3aaecaWhVU-kplDBXBM5A, POD5czwjitPFdPT7zq3lNw, ZXgCr-GWGcNXlOlO97YxfA, BFYlQzAOS3AhQ-VoBdfLkA, GNF2UxlEgohHR2p4FG7irg, m5HO399YKAMlk81kay766g, 1KHrdYSm4Gf8K0UIkzY6fw, AHJiPajfhcgkqIcp8OHfRg, zPqpWA6cX8aeMLeOVE-2VQ, 5YYahkzAgm3oQlrfStFLTQ, nOHKgvQrwP95P48E_0ALMA, s0szB9PMYBXvp_cpnEakJA, 8Lr1kehRM_1A4_9whcLqyg, xu9J-jzUtf9c2OVwAUs3gw, nNVnXDoeFdHjj-I1cjM74g, EQ06X6c06EPgFgAgG_7zuQ, 2a_nnYJ_vEzeDDoOTDwKWg, xmBSg0_ioLRxR3_QtGvofQ, k6KYTcXzzCQx-mJ8I6vQoQ, J03pJHiipPoljYhUADde1w, zogcOvbPO_Bk09eiOmYPzA, h8AvLHMoFzqxnsgLTK_SuA, UsBLyDjCqVyOIJ4_t28i2Q, 9elkwQ6bYXs9LMhTmQaHZg, fXAT3NwQwffdlugm2p_Faw, ohlUS28vApuY9Sy0zRAzuw, bOvAuH93hLMFLKG_xv_6pg, 5-Gu1IWLCPmnMUuneJS_3Q, T4S0tAaQR6elsMtWTIc__g",0,1,Gary,0,0
10/27/2010,8,0,0,0,1,19,None,0,0,9,1,0,5,TcOkF7pqlawVaaP3WMmGgg,0,"Gv2-iEAcBfcSb6bOz61OvQ, umRqt67BnXkpfS7kOKzd2g, iWw3pXNkRRDLGv0bLumXvg, j0CBPeHiCxAYEgbsVgoQAA, bYrOWxXO60ElNCrCS4xntw, aHqqsI5yzvdhE57aqauVrw, tLV44FzogR7NHd2-3Q5Tng, -Wc7QghpyICnRffETjtSsw, 1cfC3O6bb7qomGPCn35Lng, c8CrDZw01B6KN51Rr1gPJw, 2VfFyqu91yBbBc9J66GRvA, G7FOHGGXGzI9QKBPl0_Oqw, _iAmJtXVZI2EHijzpjnW_w, lGszDwFAr2DWMMpUyiO7Gg, Bne_q-gWXOQMgVxUK2pogw, NVZo-gUBpw-VJbFW4LRckw, 3pOT6kBzbnzY2knY9HS1wQ, 1vkxPUN0CD0FdA026ryv-A, n1MU7goT924fQ4uAaS7YsA, eaD5FHTGQYwKnLgGIrReyw, s2Q0ghmJfKcrOFN6C5ym2Q, vWNnw1NmdkpvFaN-mjLPFQ, moQJ42LBJqbYy4Ua9jSJPg, KWgUMD0_XPDtH-_GEKnRuw, RBNyDeaWqIUYZxIwsq_V2g, zOo5zVinpxLBEyVSOSwQcg, zsLLC66E2WnOttTF0OJDhA, y7g_M5sf3bTMs8bN0GMbsg, Fai3tAFVF4gcEkVyi13knQ, -ysK0UOeolUYoU_nio0ojw, gRwqcq84pZZ38YOAxOmwnw, ri_JDnelkNmV118vNpJZhw, 018v0vvT-bjYDgOBhiigtw, pa-doL-Rr2gQns20T1bnWA, J80WhhnZke_9GNnV-SzwYA, HHwbD91tBN8AC1iJceJw7Q, ZZ7I8lS1cSWKK2C0xbo5Ig, csrLSslHT10CwYYdaMv7bA, jTuMg0CcR8bXRL4fK7hWWg, -hOf0vkPBwx05NA1smtJQg, 6hWsG_BFTr4O_uUV2LJkHA, 6mdnMHrpM5xdM7wv79Jv1A, p2D_qBDs-NYClEjUtdE_pQ, cEXj4ehgul6p64XA23oSzw, PT70On4Jv2_hqnk4M91OeA, q47gZ9S8dVGTqljSvNcWQQ, sTEQ4BSkH81wwJyNY7lEvA, y_RmkzxmBHgZxv96npGdBw, zoaudhRd1ogDKgU6MqM5dw, C_tb0wpuaenW6V3q0tqVOw, 46-qsKjqR4vptCIYrHH1yw, 8QjUAo8sJ7YXGyg5l7sn_w, BdLsj8c9116r3HuHZbY7xw, _JF-B6NpOGCPTWtvwQ0P0Q, A3ypuXh6ZQw5RYUuM9_w8Q, AHuOnbsLVi6rRNBELLNT2g, ENCJH6diQsIGJ_c-fyqaGQ, 9aRP6DFYUHx_0CASOeYNOw, aUkgx8a_1wzs98PBrZNfDg, WIDULeh4XAmCBRwrXCzPCg, cMntz5_C_-PSVzkEcc1snw, tBR4VRLuT2pac6phsjk4Hw, rnkf2c8Q_sk6TiZ7AOCDDQ, Y5kz7FYAgQHHnpxKvmksOg, FSUHx7ItdLBYJ3qKFwaRkA, ToBQoMbux-s8h3ZnpkPuYg, 2Z6mRm1iuTbQIqytNMf9Yg, lusUT8VY_kwqrgthb5COwQ, bvpToFCScWHcHIsmUwzsEg, kZaFnqw2rqzNl07y1IQVfQ, hFmb-Ebp7Q2-9QEGrdDMoQ, q5IHWoyZGMJtmJ2mBqWsjA, -rDddCUrjlWRq48-zObjwQ, WKfc3P8pkDAekDAzxK_zHA, nczlKSp8vqp8WIj74vmB8g, kbXIJX1IVdwvwqu2ijWMVw, -v1QK0MC_9KQ55K3PGFJIA, WMvWMOPeYLBYuYWx7Hi0gw, P7dy3DYO4D5-syzv-6S-Aw, pnjxJT8rKhJvzjn4NDtZow, SXHWNihX_XNQ2F8cdqxXEw, lcAFYpgmdS7z0wkmgDRRxw, 3atX8CTAFe8BTd8gP1YjkA, N5QDb8F7u7suE_Bvh0z3Zg, 5_iueCSRdX1-COa0Uq8J-Q, vL3uvNke_KTphQoBhYdrFQ, 0-O10-Q3aXGmy3Oyj75Kag, 5adIREB2iDG1yWnMJQ5Yuw, cYpW5t26Z7S1Olo0iytksw, wGPKwhaGwRDe1qX5Fs5edA, E_cnZIqjGDnrS8NXlcxe_Q, VQt947XCHqKvp4JTQMIU6Q",0,9,Iancarlo,0,0
5/5/2009,14,0,2,23,14,162,"2014, 2011, 2013, 2012, 2016, 2015",7,10,2,16,0,3.83,S7C5o9Flt0m8jsQGFVq9XQ,3,"iP_OiHld1furfmK14kWJlw, Qo6hdJf6jVyvC1i0-SORvQ, m_BQ3a9-tVRURbjDQ8y1xQ, a-WWz_-O2IPXeSrEcl6FpQ, qfiXx8FxWfG-G7R4iodywQ, LMsLF2Y1-wcU6jKk6oOZ8Q, f44In4p5PicSF4E4GaeTrw, D0Caw5JJXmQQ5luhH7ZvxQ, g9_JjjRKmZidmdx4jbkRRA, iPtlc43sUWJaoXfDbW2EsQ, 3qdOo7aWhIHWrKuT9jw3Gg, EEESiKQoL9jwHj10wU2Ynw, I9iaxghYGBcfvohD81C1sA, 6poDosAlUggTXyUFKBtVOQ, UY-PIbm4jcnCHcFhjpaqTQ, Ae_IfGfdRbMy6vp-siEwnw, x0ZvguM-AWJWmT44M1UDHw, aFFWoPJdvG7fE2L3LzP79w, AOMg7Uz1qQBntDiCsouNiQ, GSMBpnEny1cR12yPIwO0Dg, 7V8ho5mR4iAsV8bV4KUUog, fv54kCf31SFX0_5IX4klYg, FcBDHJQEJ_n0RV4hZsJu9A, sBT7oUEdxLBndJdwm6n_zw, 1UbEmAAnh_M-6SDWIDRFUQ, ijz-n4u6zXZfF_IdV9Aapw, I3YcyudvL-HljEUkgxqXRg, gUPs0lgGYjX4ac1uUUrdbw, rCWrxuRC8_pfagpchtHp6A, SyZKJtWGyzrY1bwfQPQqOw",19,0,Lizbeth,0,23
